read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,aln_block_len
144cabbb-d40d-4ed2-96b6-15a59f78b6fb,387,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,1557,1879,204,329
ccbec767-9df3-42bc-ba54-e0d99f93e0c7,365,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,16115,16465,237,351
dad864e3-a306-4ac5-9840-02b6248ba583,408,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,14300,14639,186,344
02aaab8e-1433-4655-b483-24dc73c5c673,387,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,7051,7378,224,330
146657a3-67c4-4432-8d82-6a8d2e007f85,399,2019-08-30T14:38:54Z,none,NiV|human|MYS|Nipah|1999,18246,645,936,175,295
2dbfee01-fafc-434a-9e9a-de28f941f2a6,417,2019-08-30T14:38:54Z,none,NiV|human|MYS|Nipah|1999,18246,10076,10438,230,367
bf937874-7fcb-41ca-853a-a3b57ec33b54,416,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,11804,12161,222,363
b1391a58-4473-4c0f-b195-1ed2549ac528,198,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,8505,8616,91,116
db9007cb-a9ca-4135-85a8-7af1e07ab0e2,362,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,3127,3331,89,204
40ffef58-488a-4063-8385-3e06dbb783f2,303,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,1662,1917,164,260
bd1a332e-fa43-40c0-8317-5d8bf58394e0,384,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,7378,7725,241,352
c4890dd1-5f5b-4d38-83d3-1a91b18bb58a,400,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,10423,10727,110,310
5d98d121-a620-41d9-b977-bec02a634d60,383,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,12717,13016,111,300
5afc7acf-e172-4d9d-bbc8-c9dc3e55899d,399,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,11263,11621,233,362
ca3cd9c3-9126-45ae-84fb-ca242ce2fdd2,417,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,4886,5264,296,378
fe7a3119-a9a3-40ba-bd73-d4c8b54c0ad3,425,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,9476,9851,273,380
61c92ec5-c2b9-4221-8f0b-b686f84dcad6,431,2019-08-30T14:38:54Z,none,NiV|human|MYS|Nipah|1999,18246,10670,11013,165,359
0a37138d-6cbc-49af-9072-1c257fa5c1e9,370,2019-08-30T14:38:54Z,none,NiV|human|MYS|Nipah|1999,18246,10423,10762,161,347
3fb72f1b-bf25-4d6b-911d-191e51958c89,304,2019-08-30T14:38:54Z,none,NiV|human|MYS|Nipah|1999,18246,1650,1929,183,283
448939df-49e1-4d80-8875-45587d0c1fa6,339,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,16733,17033,224,300
01e7e8c8-7a91-4522-91bb-ed2c4e6f17c9,376,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,10384,10758,80,374
2dc06761-a026-4cb8-bb96-5781ab0dff32,408,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,13985,14315,234,332
1716ed57-3575-4a53-8bb5-0da412e8adb7,400,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,5792,6168,237,382
779519e0-ae4d-442e-9b95-dd1793d9e4ff,399,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,13346,13718,298,373
edaaf44d-4a15-49d3-b750-1f2d3e7afc05,417,2019-08-30T14:38:53Z,none,NiV|human|MYS|Nipah|1999,18246,14300,14650,312,354
5f50cb04-0309-422a-88bb-b592bbf0ff6e,414,2019-08-30T14:38:54Z,none,NiV|human|MYS|Nipah|1999,18246,16411,16778,170,379
e1d81f74-ff45-4a35-8a57-b977de926cfc,428,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,16208,16483,229,278
c228fcc6-9e90-4946-9e2c-d5628740be03,217,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,13610,13718,56,109
5bf8bbbb-034c-420f-9d47-9d0a5a8cb0d3,452,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,5174,5587,117,422
15caa291-4f62-4aca-ab95-d30ce5866204,414,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,11268,11639,293,377
abde4fb0-031b-4a87-bc8e-b1262bac6145,397,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,7710,8042,223,337
4d7caa32-348f-48db-ad12-69ee82137afb,368,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,4597,4930,187,334
73efa607-0f5c-4f74-ba62-b399f554033e,323,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,3114,3346,107,237
e453a034-ccfc-4bda-8596-10b5d6687dcc,409,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,13050,13409,233,363
ba8b3cd8-4853-40d4-9d5f-14f5affb6fa9,433,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,15156,15549,197,400
44a14bd3-b67f-488d-b3fc-536c1a83e043,432,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,6087,6464,263,380
81e2412c-62d5-4efb-9b47-e8c3eff6c5be,400,2019-08-30T14:38:54Z,none,NiV|human|MYS|Nipah|1999,18246,949,1290,175,341
74e5c875-8310-4bdb-91b6-d469c67ee75a,410,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,5235,5492,161,258
233223e7-023f-4423-9916-f2d7e23d53f3,411,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,7026,7401,281,383
9be03aae-12a6-45a4-b138-14d124603129,429,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,1864,2231,272,376
969671a0-2043-4ce6-ae44-2618a6767a4c,406,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,1545,1907,217,365
93571d92-c101-4c00-b6c1-902851268335,401,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,9480,9851,234,375
67324c2f-279a-4035-b50f-dd2bb1daf13d,400,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,13033,13409,258,382
7b46a70a-db2f-405c-926e-b9ce38a07866,367,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,16115,16465,231,350
fd4a95b7-5782-4a2f-aa52-10caf33fb726,297,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,6871,7045,63,174
23c5943f-4558-4e4d-b06e-df2192678014,292,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,1655,1929,236,277
6fd6407d-b930-4c51-b00b-1dd0ae952aab,407,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,7804,7988,125,193
7b789fd9-4d5f-4cbb-b7da-ef680b67b410,405,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,2477,2824,235,352
13e60068-fd9a-4b73-a5ef-9b75cf1e2f06,399,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,10707,11039,163,337
96f2393b-d519-493e-b403-eef30e5c35c0,267,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,12132,12317,94,186
8f65f3ce-927a-4a82-8023-6b3d49bf07c2,413,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,16709,17084,248,376
02fdd524-9306-4939-82c3-741372986d11,292,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,10676,10928,208,252
572a75db-fd30-4687-abd0-d89a1bf35fa6,399,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,7960,8306,277,350
8e9933ce-8a83-47d8-bf00-ba1be32e9e08,417,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,2489,2837,216,355
88b48f77-185a-4d2f-a4e0-d43e11a5f323,417,2019-08-30T14:38:54Z,none,NiV|human|MYS|Nipah|1999,18246,6087,6450,299,369
d3e75562-e2f6-4518-9aa3-f3fca727ded5,410,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,16127,16483,267,360
6827b802-3afe-47cc-ae70-d00bc1854da9,42,2019-08-30T14:38:55Z,none,*,0,0,0,0,0
44ba283f-06c8-4e9b-b39a-72618f7c149d,394,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,3445,3797,204,354
ce9ebda4-10c8-4d11-a9a0-fcd4776a0180,379,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,9052,9206,123,156
8302febc-bd43-4f4f-b678-8621efba916d,348,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,13763,13978,143,215
23e34209-81c4-4bc3-8504-6a40a4413097,370,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,10692,11039,302,347
8b2d45d4-e962-44a4-a5dd-44c5b2c7303a,423,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,8863,9209,299,346
f397ad1a-caad-440f-a8d4-d8355a8b4f81,402,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,13985,14210,104,229
4638cf51-c3f0-40dc-b775-737ae928876b,409,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,4611,4930,171,321
5ea9a1a2-1b2b-4e51-a6d0-f46155890ad6,418,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,3114,3439,136,330
64e17e46-cec7-4f2e-a92e-20b68294ca91,376,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,668,1024,171,357
c1e1d940-1cb5-4282-8029-d6e98635aa82,238,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,12748,12858,64,112
9e00524d-c853-4d67-be2b-8752354f1781,407,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,8248,8623,266,379
8fe83805-6719-459d-bf15-945f51c615de,274,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,14869,15134,167,267
2d72cdc0-36ab-491b-812b-6bce1a3c3c4b,429,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,13346,13712,231,378
df88f2f6-e57f-408e-bfc0-4da90b5f059b,407,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,3442,3814,265,376
356f7d3d-f723-4932-a277-b1afd3d8491d,394,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,3438,3797,241,361
383e3eb1-c9df-4311-9a72-f97496c7de6b,414,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,14609,14935,201,333
bd739a59-6d9d-49ce-8bb0-1ecee7403a7b,379,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,14103,14333,112,231
87953e41-eceb-4f61-9bca-30e43ecb0754,369,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,2844,3153,185,310
d06ab59e-30f6-4b18-81a8-db4e283e1a30,401,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,13030,13409,209,383
50cdde0f-5ea1-468c-8c0b-121587d05d19,415,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,2809,3101,180,293
3bd7001e-dac9-4f5a-806b-f15aab44f472,361,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,10120,10459,202,344
90d8679e-c659-4ca0-852f-b9e48b9b4855,287,2019-08-30T14:38:57Z,none,*,0,0,0,0,0
eea5943f-3e7a-4817-b0c9-87bf5aeed0e6,399,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,8847,9187,255,348
ffd0654c-70ea-4870-9985-de886479ffcb,412,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,15,258,106,244
9ff83e71-74d4-45d9-8a2e-ff798cd570c2,434,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,9758,10143,232,395
9593f5c6-a0d9-4413-90cd-cc3a6d6fbdf8,300,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,14903,15134,185,233
1cbc621f-932e-48b9-8233-0d7e631a6715,382,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,3451,3741,147,300
23170071-a6d0-4f4f-ad7d-9288a4003b39,416,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,6738,7092,308,361
26e2cd42-5220-42d2-b5d8-4fd3342855ca,413,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,6714,7092,168,383
ec1c6ca7-e082-48e8-bd2c-8efd2d7ab60a,323,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,7350,7509,147,159
ec1c6ca7-e082-48e8-bd2c-8efd2d7ab60a,323,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,7423,7487,44,64
db8bb3d4-c68c-4209-95b8-0a58227c3830,369,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,12717,13037,77,320
a001c2c3-5b35-4cc7-8f0a-49ea34176dfe,436,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,1589,1919,232,333
5c51b817-e33f-4bce-8811-b7d9c9c0de95,353,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,3456,3793,214,338
c1fa7572-4826-48e4-9d95-7eda4e9d8c5a,403,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,14869,15222,229,361
402f4384-0548-44c0-9774-2002aded8e55,418,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,8838,9151,260,313
71fc5bb9-9aee-41fe-98b7-1fde0cc4f869,284,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,1650,1929,215,283
8a36c44d-07c0-420b-aa5d-0dcb54b639b5,436,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,15488,15880,302,401
b0da9e6e-1b2b-47b6-8245-89d4c9bdd536,412,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,11301,11632,268,334
0a1985c2-3976-461c-af7a-e9d5c59ba694,391,2019-08-30T14:38:55Z,none,NiV|human|MYS|Nipah|1999,18246,8827,9166,200,339
e6989ad6-a231-4f76-a12c-0d3e06f87da1,398,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,10409,10762,237,357
0458733d-973e-46ac-bdc8-263a0d69a9dd,407,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,14605,14970,135,376
b3e79eae-ae50-4acd-bbc9-456d663b8fab,400,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,13975,14340,318,367
79c6d930-ec52-4b09-9849-4c4525612354,398,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,10409,10753,252,348
fdc4da93-f720-40a0-adc7-d825d40c9525,399,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,17822,18152,226,336
081f3b31-cbc6-46d0-b23b-cca13bd65505,284,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,14888,15103,74,215
2500c18a-9aab-4ab2-8e61-41c24e8351aa,398,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,16104,16471,231,369
526f3653-53de-4a08-ba76-bb0f368938ca,432,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,982,1305,192,340
179e2f53-b819-4486-bffc-629b99b59768,395,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,1545,1929,255,385
0b6291ed-a0e0-4dc1-bf83-c8f867711595,306,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,334,628,90,295
803a32e1-c694-495e-9d1c-3c52174ecff2,388,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,7026,7347,172,322
5179e1be-8759-4bcd-b423-29999951e793,400,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,15796,16168,240,378
5a9e55d5-a321-482b-acd7-1b9ab0f869be,375,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,8281,8628,190,350
16dc3175-b2ab-42a8-a012-fcec7d1dd388,410,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,14283,14650,286,371
f9cb4ed9-8463-4573-8d2d-c243d33cda2a,430,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,1240,1633,234,398
67dcc59a-bfd4-4bd1-9ea4-251ed84aa377,425,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,2853,3180,230,333
c9c52d90-7075-4ad2-bd3a-7c4cdc7b1b54,396,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,13030,13409,235,385
f4e6de3e-4ae0-4d99-ab04-8e236acb26ec,424,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,3806,4041,127,241
40cbb937-bb0b-463d-8481-8c3aa0156bf4,398,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,10090,10438,227,353
6ee7811b-d40c-4bf9-80b3-ea0951e3e6c8,447,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,5203,5551,238,363
6563e8c3-2e74-483b-afc4-73bae6dc8c8d,414,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,10444,10762,189,322
623ffca8-aa0a-4e7b-8daa-26c29363f403,385,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,17683,18009,231,327
70fc4393-8f26-4499-8d65-e56434b097b6,404,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,12717,13095,276,385
396a559c-8a0d-44c9-8556-aeeda40ab536,393,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,14006,14324,259,321
4b7d3705-2328-4624-80c2-8c5de625f11a,422,2019-08-30T14:38:57Z,none,NiV|human|MYS|Nipah|1999,18246,15178,15563,222,393
57c507e9-86bd-454d-a3a7-60f7dcc3db26,404,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,17822,18191,287,374
bd0f4edd-8590-4bfd-a334-7f63e585b298,429,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,9168,9371,115,203
45ee00e2-fc98-40af-b130-836e7d578ea6,186,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,16411,16537,71,126
e8f25c01-8f6e-407b-89d0-7864d1ba8c1c,420,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,11525,11874,220,364
24c96329-c36f-4b87-bb76-e9d8842844f5,415,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,7026,7382,187,358
57a8caeb-5392-4849-a62d-190683bd92cc,383,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,10941,11297,296,357
b9f3caf1-e479-45a0-892a-938a7c132dd9,405,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,7382,7629,205,251
4e357d10-0d1d-401f-a0d3-ff083b657ff1,409,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,7690,8042,192,357
c7469da7-5574-43bc-9ba1-d99523acf272,392,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,4897,5259,161,366
bc94aa2c-f6fa-4965-9609-4250cee31c38,422,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,8827,9183,281,359
e995b202-b0c1-4825-9754-2853863a8823,427,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,949,1325,279,385
5ff1fcf1-ed82-4241-8091-bc074ffa3022,399,2019-08-30T14:38:56Z,none,NiV|human|MYS|Nipah|1999,18246,5854,6127,47,273
