read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,aln_block_len
c32b23f9-f8f1-4de1-b3d2-24f060a49063,389,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,3442,3794,226,354
98d1f776-ab61-4581-b498-2fe3d0743e12,356,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,10409,10762,239,353
e5be83b1-211d-4e7d-bf09-fa8ca04ba4a4,444,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,15788,16174,281,386
03db0283-10e0-42de-9e08-16852ba5045c,404,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,3114,3471,199,365
99ada0e8-31d3-4dfb-a4c8-5775530564fa,438,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,9476,9851,218,389
e4415222-5717-4f2f-9ab1-80ac96b4c0c1,314,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,9572,9851,205,285
2fc649af-b8e8-47d1-94d7-2e4780b80321,440,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,15808,16154,287,349
23ace92a-618b-40b1-845a-e8e907385132,396,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,14903,15103,136,203
747ab404-c90a-4739-b841-5a2878ee533e,401,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,9466,9830,181,369
6f75fe83-866d-40bf-af38-867bf08ea4bd,325,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,1269,1406,60,138
c22d280e-b83b-477f-9a44-9f3be4071f63,409,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,15498,15862,290,364
0090793d-ad7a-440a-ae43-35f14e6b0565,417,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,11789,12170,281,387
e8cecf05-d7d6-4511-9270-0e0d560b5d06,390,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,8852,9209,163,359
d4c56c94-153c-4882-92b1-3a44209624c7,409,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,7367,7721,259,357
98a3b07f-abdc-44db-8019-d0809376ea70,401,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,7030,7347,222,317
c4f97fa7-a241-492d-8180-cd3560e5fc77,392,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,10409,10727,157,322
76dd892a-64e6-4e80-8a73-731da52cb10d,297,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,1662,1901,163,240
ae815eec-6f0e-4637-8017-0f45f074c725,372,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,9476,9652,121,180
e7791ea8-0bfa-4d5d-8141-41d680587948,410,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,16104,16483,331,381
325f6a9c-18bc-4328-9c61-327a6f72e115,415,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,2798,3180,281,388
27a47f92-d41a-4070-b38f-e8253e1f6954,387,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,3132,3493,219,368
3622a72c-cecc-43d0-a869-ecf7c914afa7,362,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,3438,3758,86,320
76c5c3d3-32f8-4756-a01f-65e8d7285198,402,2019-08-30T14:41:41Z,none,NiV|human|MYS|Nipah|1999,18246,9763,10135,250,378
acc54ef8-faa3-4ed9-b398-51b727ce1e41,367,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,8303,8603,152,306
542a122c-dd7f-402d-b980-765ee8c1a9c0,396,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,13985,14333,150,350
fe63fca5-a2c4-4099-abe1-2fa497706925,426,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,15827,16198,269,375
db655bfd-817c-4350-9740-bc32bad9e050,398,2019-08-30T14:41:43Z,none,NiV|human|BGD|NIVBGD2010FARIDPUR|2010,18167,2503,2739,114,237
3c59cb16-8452-4248-a15b-bdca673b7324,396,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,14059,14269,146,211
35f34a25-bf93-4e6d-a909-86fff657363d,401,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,10400,10746,240,348
763e531c-a5e6-40d2-a32e-b8de33595c8f,389,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,9480,9842,151,367
8bf1f661-cfbe-4f38-bba6-9bf868cf39b5,415,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,949,1330,271,385
cb9012eb-0707-42c4-b3c0-2a35a64d0f73,381,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,7690,8042,204,355
2e1bd32c-d33e-49af-81d8-c9c3dbe19287,451,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,14880,15233,258,357
f3444911-c1a7-48f9-812c-9b933ec2dafe,381,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,2537,2849,160,315
9eeff030-dffc-4374-9338-77dd9c1eb3fd,274,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,1069,1178,94,109
70291a87-52ca-4645-9e0f-4e34362c4d3b,415,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,9782,10135,220,355
c792f73b-cf85-4fe7-8f08-f02b0326e981,407,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,12749,13065,239,321
0631caa3-feb1-4356-9de3-1ca2ef4d4d1b,417,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,9151,9523,169,372
936225f5-1f29-40c0-8a48-f151d691f684,401,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,12120,12475,199,358
8b7ff610-a3f0-425d-b61d-fb1a9c060765,422,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,1240,1633,219,403
195222b0-1360-4513-9559-252d83694ed2,385,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,7051,7401,168,358
b9951367-22db-4990-ae26-fb0ba50def67,280,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,1650,1919,213,270
08af2fbe-5bcb-4cc5-8f87-58d5d458443d,435,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,11525,11909,219,397
515a5c03-7e18-4f73-b985-3d3bde8ce8a1,432,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,3722,4061,227,344
419af136-b0e5-429f-b25d-e21a0047ad3e,399,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,11525,11909,246,386
0efe3b5e-fc23-40f7-8a04-021f0541fe4e,420,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,15512,15848,187,341
33aac01c-599c-4a86-b444-e5dbe69d911c,414,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,12384,12773,296,394
441cdb1e-d86b-42d4-b30a-855d3db13e9e,414,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,9492,9842,254,355
e9984987-e3fe-41d5-9e97-80bfbdffe9e1,437,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,9758,10135,304,383
201700c9-c69f-4ec4-ae53-9fcae5e5ed6b,404,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,8248,8628,225,385
b85bc39e-7a9e-4fe2-a1eb-920e3aeaf19d,274,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,14888,15026,76,139
a7482067-fdfc-463a-95d7-4dc5f83cea9c,377,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,17363,17708,260,349
26d6673d-c110-41a1-bfa1-9274acbb4172,412,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,10423,10699,166,286
67fe13c1-0b83-4a8c-b431-c4532abc2ba9,415,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,2188,2557,270,375
518a9647-b78c-46de-ad63-1d8d1b5a3724,401,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,12140,12493,202,354
52073ce8-1736-4fad-9f6f-e81654b05416,239,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,10738,10922,139,185
91fc2dae-3461-49ba-a9cf-163cae2cfc71,408,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,8260,8628,255,368
a0970141-3d85-4f93-9aef-7a746b5c86dc,400,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,13975,14333,205,359
69abd40d-d879-4fcf-981f-4e386bd60bc4,419,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,7675,8052,201,381
078167dc-cd00-4da8-ac86-90aa70be4922,391,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,3138,3494,228,361
dcc5b5c9-702b-428a-b258-7cab5221bcfa,322,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,11094,11246,99,154
ed201f54-d7c5-4fa2-9b0f-da4004c1353a,405,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,1310,1575,115,271
517a5374-487e-4016-9206-eb34a4be7c61,409,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,3629,3768,73,139
75f496b6-9478-437a-a926-12f985f6233d,389,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,16418,16748,254,331
a6ca4122-4888-4404-9219-0dce7ab469ec,409,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,2195,2557,167,364
964521be-bb5b-4c23-9cd6-af886a20e8b3,296,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,14880,15026,78,149
708b4945-5754-4008-acd0-39aaa38e0c89,404,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,11789,12170,211,384
db74fe8f-8234-40b8-a6a0-989d3cfff558,432,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,327,669,157,345
d9092992-7b6d-40ae-9c18-9e077a085d76,432,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,11263,11639,247,388
4a152bcc-5e52-47df-972b-8e551974acab,429,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,334,697,187,366
c80c939a-1423-4cc8-9cba-437c2653128d,417,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,2798,3168,307,374
582f1496-420d-44c7-ac69-1432fecd9bec,417,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,5520,5882,259,367
a013073e-3b80-4d79-8057-03f7e8982826,400,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,4585,4941,285,357
3fa9d403-a48a-4e70-84f0-60b071808976,214,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,6056,6150,77,94
3c80bcc1-7117-41b3-a632-c1ad81c34021,168,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,10941,11053,94,112
eb9f938b-6bb5-4a70-bd1b-ab0023fd6745,397,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,13030,13409,208,382
a6e49c85-05f9-41a9-b1de-d62786159cb2,389,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,12379,12744,186,369
c5b119f6-a275-4468-9365-96fd3520ab1b,382,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,5800,6150,177,350
e6b20601-5684-4fd3-bfc3-dd8e5cfd01d7,398,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,10977,11242,180,271
f6ba8677-c6c2-4557-ab21-7d6b549d550a,409,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,949,1330,282,382
69b40f47-a95c-4d41-b775-dfd8507f4514,397,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,17064,17411,260,351
8eed7e2f-76b5-4d17-978c-0b4af7986175,397,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,10585,10707,50,122
261fa396-6263-436d-89c7-08dcb3d64697,387,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,5830,6144,115,316
8e1cf887-3c57-44cc-a40c-129968291e9f,396,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,13102,13399,196,298
6944b823-b7ee-4860-b41b-df4ff83a2435,430,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,645,1024,299,384
47e3e5fe-7989-4f09-8654-1cce1bd6f41c,387,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,668,1003,197,338
c086a396-5f1d-42f9-b88b-c47d0abdb9a1,489,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,10950,11332,274,384
71b6a542-2329-4fe6-9dd4-2f524c1a5c30,407,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,668,1010,200,345
f1aebced-0254-4ea5-8793-8edd6394536e,1185,2019-08-30T14:41:41Z,none,NiV|human|MYS|Nipah|1999,18246,11268,11639,311,372
f1aebced-0254-4ea5-8793-8edd6394536e,1185,2019-08-30T14:41:41Z,none,NiV|human|MYS|Nipah|1999,18246,645,1013,247,370
f1aebced-0254-4ea5-8793-8edd6394536e,1185,2019-08-30T14:41:41Z,none,NiV|human|MYS|Nipah|1999,18246,11795,12160,230,370
bee3d82a-c42c-4183-8640-5877b4a5dc8a,401,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,645,998,244,357
7280eff8-64de-432f-9a27-7de98a9b58da,405,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,654,1003,211,351
14e31912-f060-4fb0-93bc-891671ae2edd,385,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,949,1290,231,346
4d46fcbd-d3d7-4a4c-91e6-c46414a9bf5a,423,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,949,1330,218,387
45aa067b-fe58-441e-bac7-d1afa2a24937,409,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,10409,10758,291,351
f73ca691-6f64-4c3a-b06f-5bcd263b1b2f,431,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,319,710,219,400
c5f72a44-c41b-4e40-9214-6a2b7edbc73f,407,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,8252,8628,258,380
490a4291-2c14-4a2a-939c-dcaecffce27e,393,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,8027,8296,188,271
48887726-7e1b-4a5e-9ddb-70e5000c6d15,278,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,10706,10922,166,220
d3741dfc-d411-438f-8d43-81fce1e95c7e,396,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,2853,3160,205,312
596dff93-3f5e-4829-b82f-5b598f6c0104,782,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,10076,10399,231,333
596dff93-3f5e-4829-b82f-5b598f6c0104,782,2019-08-30T14:41:42Z,none,NiV|human|MYS|Nipah|1999,18246,12106,12493,206,388
752f1464-1a44-4749-b39d-64ecc9805b3c,414,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,11272,11632,235,362
fa791e79-729d-45cf-8996-eb447645ebe3,331,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,11539,11819,233,290
038e1f71-6223-4417-ab69-f77fe0b01a45,420,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,17038,17299,188,261
038e1f71-6223-4417-ab69-f77fe0b01a45,420,2019-08-30T14:41:44Z,none,NiV|human|BGD|NIVBGD2010FARIDPUR|2010,18167,17091,17374,129,283
123af6f0-f0df-4dc5-aa70-58e3225271a5,396,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,10384,10758,179,381
d69f5c6f-10d1-4eb9-b401-eabf3a4d7537,395,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,4291,4655,235,365
cad164c5-2244-497a-9886-aa41f5c3e3bd,433,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,15166,15517,182,352
4fb01347-f051-4dbe-b386-492bcdc26e8d,387,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,15512,15858,300,347
bf0c13b2-c641-4e1e-bd6f-8f658b86d22b,418,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,949,1325,286,383
dee227ed-c600-4b5c-a6a8-3aafa4d2b96c,402,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,5810,6081,166,275
5becc6e2-a426-450c-b9ee-45979e14daaf,349,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,12720,12977,111,257
b55fe9e6-ea33-41d6-84c2-e2269cac50fa,437,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,1864,2231,189,379
97834acd-a4a6-486a-a32f-ac25008cbdc1,425,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,15788,16174,315,391
d77c330d-78f8-4340-8894-b02b39c10db8,206,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,10324,10448,84,124
33d1f685-28a6-4e63-b1dd-10a74178a8bd,401,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,1933,2075,119,142
e966879e-01a6-44b9-8f45-02fa2923df97,411,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,4291,4671,332,380
0dbd9289-680d-4a4f-80db-0c2ffb46c623,400,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,2184,2541,282,360
a5a55b71-b11b-470f-9fc8-68bd8e766955,408,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,7750,8042,197,296
0e0fc655-c071-4d64-af22-4d7d0a229703,416,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,949,1330,212,387
38df9356-cb30-4069-8579-8121ec8c5bd3,409,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,12108,12493,231,386
e94dcf80-8f08-42b1-a684-d5b8d6b532d4,350,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,319,648,184,334
263fd5b7-603c-42cd-b38d-37afa4a69f69,391,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,2822,3180,230,360
38efb1c0-3e2c-4147-9f55-89b405704cb6,395,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,12155,12470,106,316
36227220-a1f1-420e-8ba2-db3ec1fa8514,390,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,9771,10118,200,351
a5db5866-cbc5-4f54-9c6e-49baed5452cd,191,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,10324,10459,81,139
9e075bb8-ff44-4cdd-8a88-dc1836836902,411,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,16709,17075,277,372
cdd453d1-9ee6-4e19-95a7-b352f0b34d64,398,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,13985,14340,244,360
4d9b0d80-83ef-4024-9992-dd388678a21c,390,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,8505,8866,218,365
3526dacb-54ca-45ca-85b8-ae426d4468ac,425,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,5211,5577,151,368
aaa9397d-12b5-48c0-a908-616cf88378c8,352,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,3827,4090,198,269
47e371f6-4cc7-4f6c-9e9b-fa3c682584bd,414,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,12132,12475,238,344
c0d815e8-0cfb-425a-a01e-4868c02be0b4,415,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,13985,14347,312,364
a046fecf-290e-420c-8921-8ed1bffaf987,412,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,12119,12434,114,318
b6d9d4c2-46d5-4e53-8102-34d9bff2c344,376,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,16411,16714,164,310
564b9363-b6b6-4b63-94b9-ba2abf0835a0,410,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,10433,10753,199,322
0f762c11-00bf-4b8a-839b-907ac47c19b7,408,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,15534,15880,198,348
9123e648-700c-4c47-98de-e8cba99dd863,393,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,2819,3154,189,340
159a697a-604e-4b70-85d7-e9093d041dc3,428,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,344,725,228,382
497994e9-2a11-430e-95d0-608cacc7424c,416,2019-08-30T14:41:44Z,none,NiV|human|MYS|Nipah|1999,18246,3722,4068,186,346
94cbfb4f-a2b3-4d6f-b126-169b8565fedc,398,2019-08-30T14:41:43Z,none,NiV|human|MYS|Nipah|1999,18246,6476,6762,227,286
a88d2cc6-ab42-47c6-870e-98c868c08efc,412,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,4575,4944,338,370
fb140ca9-64ce-47ff-86eb-daed502b35e3,398,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,4585,4935,209,356
3634b5ee-2ede-471b-8c4d-1a7ea8d556c1,422,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,7953,8309,232,359
d08e9cd6-d4af-4ea4-be6d-651762b762c4,403,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,17102,17418,178,320
18121c57-c73d-4ba8-a57c-e99cd527b688,411,2019-08-30T14:41:46Z,none,NiV|human|MYS|Nipah|1999,18246,17054,17418,237,370
14c66bdc-1a82-4bc9-ba83-941b11e8a063,395,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,9151,9511,129,362
25afa454-b944-4e7a-a26f-45ad0fd7b137,414,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,7665,8052,260,387
1ae100e1-66dd-407d-8d6d-38dcb8bc977b,409,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,10103,10438,170,339
7e26afac-a765-4058-a795-50cc16cec9f5,401,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,7690,8052,204,376
626a9ab5-fc54-4a44-808a-cf0eec1bfd3e,299,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,7174,7382,144,210
2fe0afd8-05c1-44a0-ba64-19efc0114ede,391,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,6738,7092,190,354
9a50a7dd-f005-474e-82ae-621fcafa33fc,387,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,4575,4917,312,344
84cd535d-0746-4f74-a3a4-83bb48a6fac7,438,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,6104,6478,313,375
e91eb628-2bc3-4b77-92ec-91fc67ba62f9,379,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,7026,7266,176,241
dbc16bc8-74bb-456d-9522-5dce0b043423,393,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,10384,10738,187,357
8c0c1cbc-e1f4-4991-a6dd-1b9ee828f418,412,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,2489,2733,183,246
97f08052-166f-4910-8255-dd5371af82b8,421,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,645,1010,288,366
7427c5e7-ea4b-42e3-b993-6a33cca8dbba,380,2019-08-30T14:41:45Z,none,NiV|human|MYS|Nipah|1999,18246,16122,16446,197,326
