read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,aln_block_len
49dfab4d-15ae-4aae-b1a2-296e96bbe971,392,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,2832,3180,271,350
245ba9b3-c053-4c27-9ae2-89fb3286f680,280,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,949,1178,95,229
a8d51b92-122d-48f3-8646-9799c0319d14,421,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,7363,7705,153,346
d5001c50-8f9b-47cf-94f8-3f78462e7ab1,400,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,12155,12493,198,349
c46de321-6438-4a25-8efb-f7bc2da1816f,440,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,15788,16174,298,386
03b0f7cc-5303-450f-9f2b-b4359e354c0f,395,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,2819,3134,147,317
196afd0c-b830-424e-839d-93d4f4581e61,394,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,2498,2794,100,298
45ea62fa-949d-41da-afbd-356343085e92,418,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,10950,11316,270,373
28ec13b2-c5bb-438a-9248-e5a91f74c966,407,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,5518,5895,218,390
96de4796-b50b-4d30-8c1b-401ac283cedd,416,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,14286,14667,247,386
a21a66dc-bdff-4a77-97f5-228c7eae0ea7,387,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,1560,1889,169,335
aefd5d1a-d956-45c1-8ead-f6b18168f269,382,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,10146,10459,210,314
17b144e9-ca79-42d0-9188-3dd9fc5781ed,387,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,7682,8011,164,332
06112f38-2a6b-43c9-9320-d683f3d5169f,386,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,4915,5241,199,329
a4566e15-15f5-44c8-a064-7fe09f8b9f48,190,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,6328,6478,92,151
d3c6bef9-d7b2-421a-976c-c63fef35fb79,400,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,344,721,105,378
7a59c210-f7cf-4bc7-a68b-05704896365c,437,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,15812,16197,287,388
bd75c488-5ca7-4a1c-887d-ed6cafcc7586,384,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,14635,14939,176,310
72781361-97ba-45d4-a92a-f89948808d47,423,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,14594,14970,222,382
656f7b2a-6a6b-48bf-a245-4f9600ef456f,424,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,7026,7391,254,389
924cbb1f-1356-4eba-a84d-378eaee803b6,381,2019-08-30T14:40:37Z,none,*,0,0,0,0,0
91b7cdfc-54a1-4992-b885-0987bdb5a6a9,406,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,13985,14340,203,357
de6fd51c-93ec-4a0b-9e11-ba85b56022fa,409,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,7675,8052,259,378
268f6017-a910-4332-8204-f9fa6676a12b,403,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,1933,2231,221,298
f78c33e1-d80b-41c0-b4df-6a9aca930064,438,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,8505,8874,278,374
732a1a66-a011-4907-b144-fdc418e5e521,405,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,8827,9209,302,384
1cf5cdaf-e770-4395-84be-5e23d232d5c2,380,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,13033,13399,116,367
2c456f3d-aa0b-4bbf-abba-1ba23229f3d3,396,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,13030,13399,209,371
8a994f87-ca25-4062-8c66-e31b6089af5e,273,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,1548,1721,70,175
81c524e1-b2f6-4f09-87ec-f1b0cd35c355,414,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,7682,8052,184,377
29e9d8e3-1a35-4c76-b96f-8b0aeff22a4a,362,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,16430,16778,190,348
ef239a41-89d2-4a1d-9eca-fd506b7b94c9,399,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,3442,3780,248,338
8c17701b-5bba-4347-8d2e-b1ce210556a7,300,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,11366,11639,241,274
27ee8266-458f-4d58-a8c7-89e231754591,404,2019-08-30T14:40:37Z,none,NiV|human|IND|MCL-18-H-1088|2018,18242,681,993,117,312
bed6ad0c-6aff-4d4d-83fd-0345146e18be,419,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,14903,15222,69,319
ec4bd56c-fe7a-480a-8585-bcf4f99f6b08,402,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,4324,4671,247,349
22b76125-3acb-463f-a569-094a2b970985,399,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,11263,11639,256,377
362b04c9-02ca-4218-a39b-0a74693a5778,419,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,14907,15252,187,349
179eec03-e3a8-40d5-be44-b86a3d0691ac,416,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,5514,5886,245,374
68299f57-09ca-44c7-84d8-a2c976624efa,409,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,6405,6753,188,352
ee6a3438-d918-47b6-8f59-cf43f63d366b,371,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,13207,13358,47,151
7bf6f708-68aa-497b-94de-0d7761ad841d,414,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,662,1010,249,350
57705779-b454-4623-b54b-a0940a2b9d2f,411,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,17730,18050,168,330
368e0fba-511a-4a4f-afca-79f15cb5e5ba,405,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,8827,9196,287,370
afeecdbf-5662-499d-ac4b-c04df571d5ce,395,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,16104,16435,246,332
62b9d744-5a71-4597-95c1-1353f6bc35d5,431,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,5185,5587,228,411
c05c4c3f-2996-4415-a0bb-b99714c27493,225,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,15064,15245,138,183
36f137dd-a30d-4e93-b5b3-90a1ebf9d0e7,424,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,11804,12160,180,359
5ad5118e-2dc1-4b9f-b05b-77232e05ecae,391,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,13975,14333,327,361
21c5165b-3b15-4ad6-86f8-74ea26f11e6b,406,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,6405,6775,204,370
d5d0ee7d-31d4-415f-9dc9-7224c71e7cbb,369,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,11551,11909,268,358
169634ae-7e49-4a49-89f6-76387169bf57,396,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,10423,10762,142,339
c4dde105-9205-4930-a947-476c932bce7c,440,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,961,1315,213,363
e2397b64-a3fc-4926-b96a-b16babbf2196,390,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,10458,10753,178,296
0ab43ac9-a340-467d-ae7d-1611d804aa7b,408,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,645,997,174,354
8fc8f4fe-2c8d-49cd-8142-4f689b4ca97d,421,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,5371,5587,149,221
446df7f9-d6ff-449a-8e1b-66fac3e2956c,398,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,12134,12470,163,337
868f8998-6d0a-411c-b80f-0f11aeb32c98,406,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,13985,14347,277,365
c317b298-aefd-49cc-9abd-8321ae2c0318,375,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,17093,17397,184,306
a4c4baf7-afd4-43a3-a358-3743045305c7,392,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,4902,5264,228,365
58d621a3-a5a2-4195-a47a-1221f53be24e,844,2019-08-30T14:40:35Z,none,NiV|human|MYS|Nipah|1999,18246,7937,8306,208,375
58d621a3-a5a2-4195-a47a-1221f53be24e,844,2019-08-30T14:40:35Z,none,NiV|human|MYS|Nipah|1999,18246,1269,1624,110,357
7b112517-e2d5-4bf4-a054-bfb0d180ce0b,218,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,11071,11246,132,175
d84fe04e-89c9-499a-acf4-b337da086cfa,417,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,7026,7397,296,373
4623908a-2267-4957-85a6-63af8474a748,405,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,13129,13370,109,244
dfc7ba41-92b1-4c66-a4d1-3c11ef6f9043,437,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,319,670,137,354
791b5ef6-0dd4-47fd-9ad7-70b880de7691,429,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,9763,10105,222,346
35cc9de4-410c-475f-8b1d-45551a8a8cea,433,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,16749,17086,252,345
ae61f42a-cec1-4868-b206-1204e759ce4b,423,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,5178,5584,298,406
0469b23e-6b4d-4976-916b-a8263deafea6,386,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,17723,18025,215,306
cad2b027-5437-4c17-9dd4-a2c68ffa0ef5,265,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,14782,14969,86,187
35ce7d14-64fe-4d08-ad18-96ab27e722d6,421,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,7665,8042,325,386
c84dfdc1-acc4-4896-b028-a11227cd40eb,402,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,6405,6742,155,341
5d46bef5-eb03-44b5-b505-4baadc925cc9,394,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,2819,3180,279,362
d8efec39-f968-4737-8a4b-ba1d15a52c97,385,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,965,1330,200,367
e6d6efce-2d15-48eb-a0dd-90454bb56805,394,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,11789,12170,145,381
b20e18dd-b46b-4b9a-a3d1-5c1f1e26be78,401,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,8271,8582,155,313
d78d6392-42f2-47c7-885b-5897d8963bca,276,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,6405,6660,138,256
e460393e-3872-4463-beda-6649693483fa,385,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,11525,11860,194,335
e55d7faa-c52e-4396-9fcf-1e02b7ecf81f,422,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,8827,9209,245,387
5b399419-7614-4474-a05c-7c0ad6eeee93,421,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,11263,11479,172,218
9d798adb-e082-41e8-91d0-11cf0871c7f0,410,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,1253,1599,192,350
fb71a411-f562-4ef6-8c4e-dbf88873d283,402,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,14907,15207,151,309
08e7f925-3e1e-4906-a8b7-b2e44c0d91fc,437,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,15581,15867,138,294
4e8a1c88-8c23-4fa3-b663-a59b480c39ba,421,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,14880,15252,175,376
98bf0449-160e-42ef-913d-a3b0bb4534de,427,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,8248,8582,255,336
cc6964f6-6c23-4407-802e-aa1f937516df,396,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,11532,11874,277,344
f5d8b966-5704-4622-8634-ca3b908a9e0a,396,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,4902,5264,131,362
06f6e418-9fd6-4785-bae8-669a32afc7ad,440,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,15,401,225,392
ab378ce5-0702-4adc-82bb-29e758685ab6,388,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,3127,3490,295,365
092f61f4-1f21-4d9f-8ad4-5a1f0aed0a21,396,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,10455,10671,177,217
7a771498-f5a8-4001-aba5-7d070c4ac6f9,418,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,15796,16174,276,381
4d5dca4b-2163-432c-ad74-33897ae0c1cd,406,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,11804,12170,245,370
d4604014-726b-47f1-90e1-418272ef2fe0,418,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,3722,4111,300,391
65334ed3-9a72-4b62-90db-fd96007bc1a2,379,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,13056,13384,160,330
03fa6339-b02f-401c-9253-11a4f26cf83b,398,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,10400,10762,239,366
24a1b616-ffe5-414b-a29d-99c91059c778,408,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,10090,10399,252,309
b5538a88-d3b9-447a-8152-80b5e9537ab3,401,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,4575,4944,255,372
bb05d58e-4473-4aa9-b0ca-335078af3883,441,2019-08-30T14:40:36Z,none,NiV|human|MYS|Nipah|1999,18246,5178,5587,318,416
e908cb6e-8f78-4ba8-be77-cf4ec0dde4c8,766,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,3127,3493,231,368
e908cb6e-8f78-4ba8-be77-cf4ec0dde4c8,766,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,11525,11909,207,384
f1ed6686-0eb8-43c4-bb9f-7163cb8ffc59,420,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,645,1024,316,384
c6790d4e-2ec2-4c4a-9bf0-112c4c5746bb,325,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,17129,17388,133,259
bff16c6a-34cf-4f78-82cc-c3bd2abc1663,423,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,15,364,312,350
da15eae9-d509-431b-81d4-a0d7eeb539be,408,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,11789,12170,254,386
9842f28f-a55d-46e1-91b4-01cdacbd1864,424,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,16785,17095,135,312
a667d21f-9836-429c-ba07-2590bd2e97ae,301,2019-08-30T14:40:37Z,none,NiV|human|MYS|Nipah|1999,18246,1650,1929,185,285
5e02f96e-8c99-4635-845d-0c1389f1e6f2,397,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,11532,11874,209,348
b5278437-ac10-4f63-92f7-8029501ac19a,294,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,1650,1929,228,287
4191607e-88d3-4ad9-807d-e3201c19c6db,249,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,3191,3317,103,126
9894c2c5-a4d3-4183-af0b-72be88db0253,326,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,5921,6150,201,229
2cf6db11-eaec-4bcb-a7e3-99652d143bb3,414,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,9466,9842,179,377
7f828b8b-f274-4de2-99ae-15c006d53278,396,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,9476,9851,268,379
646b0b8a-d053-4edb-856c-52b36aa12ac3,377,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,3153,3494,255,344
2ade6868-7484-40db-9982-550b8c4cd9bc,404,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,13975,14347,301,375
2bdf2e25-48c4-4779-8059-c0860b94cf19,395,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,2798,3180,277,388
64fa0ecd-71c5-4ba2-ad21-f52139422bb6,406,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,8322,8595,147,277
44102f5d-f22e-4769-b1ec-240dd0ff6ea6,404,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,8281,8628,263,348
218ae137-bd15-4fd1-9163-6528e053a530,406,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,17044,17336,186,298
5c2ebd3c-10ec-4226-b471-62b5ea7523ce,396,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,9502,9842,193,344
64245124-9974-4a45-8eeb-97aa9584558e,391,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,9677,9851,90,180
9e2df353-a9c2-4044-ae5a-0e73f603bbf0,398,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,7734,8042,179,308
a8da1c61-0dd3-4080-b6c3-00b0e9974d5a,401,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,17086,17397,265,315
f3cbc7ea-ad76-4c62-b06e-77203d0b5484,416,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,17344,17717,240,375
63d35ea3-e673-4333-ba5a-6b34f7341d7e,412,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,2477,2849,275,373
fcf08d20-eec8-41b7-b780-48f839ed49e1,443,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,1855,2231,200,382
9ec858d6-f069-448e-81ac-cb562a80dc59,384,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,11795,12137,263,346
23d47409-48cb-4d4d-80c3-aef69a329626,388,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,3475,3814,175,339
552e8f33-3a5c-46c6-9e33-764fa1092b8f,420,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,11047,11310,148,264
06e55874-d154-423e-86a2-da1a9c255fe0,415,2019-08-30T14:40:38Z,none,NiV|human|MYS|Nipah|1999,18246,17858,18191,216,350
